Latitude,Longitude,Depth,rhos_443,rhos_492,rhos_560,rhos_665,rhos_704,rhos_740,rhos_783,rhos_833,rhos_865
15.97568,73.467651,XX,0.058241,0.055975,0.054479,0.033546,0.030743,0.029323,0.026541,0.024772,0.023365
15.995658,73.417793,XX,0.062007,0.059878,0.052786,0.036461,0.031637,0.029982,0.027395,0.024217,0.023156
16.032688,73.426094,XX,0.0598,0.057805,0.054116,0.035228,0.032308,0.028443,0.026968,0.024217,0.023992
15.986171,73.468315,XX,0.058371,0.057805,0.052423,0.035116,0.029737,0.028993,0.027075,0.025105,0.024409
16.013687,73.448112,XX,0.054991,0.052311,0.048551,0.034106,0.031302,0.027894,0.027182,0.024439,0.023261
15.959357,73.485802,XX,0.059021,0.059025,0.057138,0.036909,0.032084,0.029872,0.027502,0.025326,0.024096
16.02717,73.43782,XX,0.056942,0.053777,0.049641,0.033882,0.030408,0.028773,0.027822,0.024439,0.023887
16.036781,73.479706,XX,0.057851,0.058415,0.059795,0.040495,0.03767,0.04184,0.039976,0.038414,0.037241
15.950858,73.498383,XX,0.056681,0.056341,0.055325,0.0359,0.034431,0.033826,0.031768,0.028101,0.028166
15.981,73.453033,XX,0.05967,0.058171,0.056654,0.035228,0.031302,0.028773,0.027075,0.023107,0.024722
16.006134,73.466484,XX,0.056551,0.053777,0.051456,0.034106,0.030631,0.029432,0.027928,0.024439,0.023365
15.910305,73.4646,XX,0.0598,0.056463,0.04952,0.033546,0.029737,0.027784,0.026755,0.022219,0.022739
15.927205,73.464096,XX,0.060968,0.060488,0.054116,0.033882,0.03119,0.028224,0.027075,0.022552,0.023574
16.033361,73.46917,XX,0.056291,0.054754,0.050004,0.036012,0.032866,0.033717,0.029955,0.028544,0.027436
15.921803,73.467216,XX,0.060319,0.059269,0.056413,0.033882,0.030408,0.026905,0.026435,0.024217,0.022948
15.92983,73.477341,XX,0.055121,0.053777,0.056292,0.035452,0.035883,0.033167,0.030062,0.026658,0.026392
16.02783,73.479309,XX,0.057721,0.056707,0.056171,0.038814,0.033872,0.035144,0.035393,0.032649,0.031714
15.992347,73.472382,XX,0.056551,0.053899,0.051698,0.032649,0.030967,0.030202,0.027715,0.024661,0.024827
15.932608,73.461159,XX,0.061488,0.060732,0.055808,0.036349,0.030855,0.028993,0.027502,0.024439,0.022739
15.982474,73.431999,XX,0.05993,0.057805,0.057621,0.03534,0.032643,0.029762,0.028355,0.026103,0.025035
15.945168,73.435379,XX,0.061488,0.059391,0.053753,0.036012,0.033202,0.028443,0.027075,0.024661,0.024305
15.894404,73.504501,XX,0.061488,0.061707,0.056533,0.034331,0.030519,0.027894,0.025688,0.023662,0.021695
15.966655,73.444267,XX,0.063174,0.062925,0.058708,0.036349,0.031972,0.029213,0.027822,0.023551,0.023887
15.993729,73.46331,XX,0.058371,0.057195,0.055083,0.034891,0.030408,0.030202,0.028355,0.02344,0.025035
16.009651,73.415535,XX,0.061617,0.059878,0.052786,0.035228,0.031525,0.028443,0.026115,0.023329,0.024409
15.884528,73.462555,XX,0.06006,0.056219,0.05327,0.034331,0.029513,0.027125,0.026115,0.023329,0.022634
15.942677,73.453514,XX,0.061228,0.058903,0.05605,0.034667,0.031525,0.028553,0.026968,0.02344,0.022321
15.908188,73.471992,XX,0.06006,0.058293,0.054721,0.035452,0.031749,0.028553,0.026541,0.023773,0.023574
16.013687,73.435867,XX,0.057851,0.05512,0.051577,0.034891,0.031861,0.028773,0.026862,0.024883,0.025349
15.937327,73.451317,XX,0.061098,0.060366,0.054116,0.035676,0.031525,0.029213,0.026862,0.023218,0.023887
15.951021,73.482971,XX,0.05967,0.060976,0.057983,0.035788,0.030743,0.028993,0.026968,0.024661,0.023783
15.996167,73.488518,XX,0.069521,0.080055,0.099596,0.099841,0.10472,0.107095,0.111832,0.098315,0.105946
16.009974,73.447205,XX,0.055381,0.051211,0.049762,0.034219,0.031525,0.029432,0.026968,0.023218,0.026079
15.925872,73.417221,XX,0.06473,0.06329,0.057621,0.037133,0.032643,0.029982,0.027715,0.025881,0.024514
15.891884,73.417206,XX,0.063304,0.061341,0.054962,0.036237,0.032419,0.028773,0.027395,0.02455,0.023678
15.882787,73.40934,XX,0.063174,0.06,0.052907,0.036237,0.032531,0.030421,0.027822,0.024661,0.024931
15.930526,73.473595,XX,0.060449,0.060488,0.056775,0.035228,0.031302,0.028663,0.026968,0.023218,0.023992
16.018539,73.481995,XX,0.057202,0.056097,0.054358,0.037245,0.033425,0.035034,0.034221,0.029432,0.030671
16.003496,73.463982,XX,0.056551,0.053167,0.050972,0.033434,0.030855,0.029872,0.028462,0.02455,0.024722
15.922369,73.483376,XX,0.06019,0.059513,0.056171,0.034219,0.03119,0.027454,0.027715,0.023107,0.023365
16.018812,73.469658,XX,0.056551,0.052678,0.050851,0.03534,0.030743,0.03141,0.029742,0.02688,0.02681
15.888577,73.47261,XX,0.058111,0.055487,0.048794,0.034219,0.029961,0.026575,0.025688,0.024106,0.022426
16.013655,73.443718,XX,0.057202,0.053533,0.051939,0.034779,0.030855,0.028773,0.027288,0.024994,0.023678
15.996853,73.457863,XX,0.055511,0.052922,0.049641,0.03377,0.031302,0.028553,0.026755,0.024439,0.023574
16.010342,73.448135,XX,0.055251,0.051578,0.050246,0.034331,0.031302,0.03152,0.028675,0.027324,0.026079
15.88297,73.446877,XX,0.061617,0.060488,0.052786,0.03377,0.030519,0.027674,0.026755,0.023107,0.022948
16.030949,73.447884,XX,0.055121,0.051823,0.047946,0.033882,0.030408,0.028553,0.027822,0.023662,0.023887
16.027077,73.437355,XX,0.056942,0.054144,0.050125,0.033097,0.031078,0.029432,0.027608,0.024772,0.023678
15.940333,73.479965,XX,0.057461,0.056951,0.052181,0.034331,0.030743,0.029652,0.027715,0.023773,0.023365
15.983203,73.483192,XX,0.057202,0.056341,0.054962,0.0359,0.032978,0.030421,0.029529,0.025659,0.02587
16.003485,73.475006,XX,0.055511,0.052189,0.050609,0.034891,0.031749,0.029982,0.029315,0.02577,0.025349
16.024532,73.473167,XX,0.057202,0.055487,0.051818,0.036461,0.032755,0.031849,0.032408,0.026769,0.027227
16.006975,73.457695,XX,0.056421,0.053777,0.049036,0.033434,0.030184,0.029103,0.026968,0.023218,0.023156
15.884514,73.435379,XX,0.062136,0.060244,0.052665,0.034443,0.029737,0.029432,0.026221,0.023107,0.023365
15.995319,73.483665,XX,0.055771,0.054144,0.052665,0.034891,0.032643,0.032399,0.031555,0.027102,0.026914
15.974154,73.469154,XX,0.058761,0.057073,0.053632,0.035564,0.031078,0.029542,0.027075,0.023884,0.023887
16.025169,73.473816,XX,0.057202,0.05451,0.049883,0.035228,0.03309,0.033277,0.031448,0.028766,0.027332
16.024162,73.471954,XX,0.056942,0.05512,0.050125,0.035003,0.032643,0.03174,0.031342,0.027879,0.027123
16.012993,73.427376,XX,0.063433,0.063169,0.059916,0.036237,0.032419,0.028993,0.026755,0.024772,0.022843
15.944164,73.446686,XX,0.062655,0.061707,0.057379,0.0359,0.031972,0.028553,0.026862,0.024661,0.022843
15.914671,73.418335,XX,0.0646,0.061585,0.057017,0.035788,0.031078,0.028553,0.027822,0.02455,0.023783
16.025946,73.468666,XX,0.055901,0.053533,0.052423,0.036124,0.033649,0.03119,0.030062,0.026769,0.027123
16.005749,73.488541,XX,0.066673,0.059391,0.067758,0.049451,0.046041,0.039645,0.041041,0.037416,0.03599
15.887431,73.4263,XX,0.062526,0.060976,0.051939,0.036012,0.031861,0.029213,0.027182,0.025216,0.025662
16.030504,73.448822,XX,0.05408,0.050723,0.049036,0.033322,0.030743,0.029872,0.026862,0.024661,0.024514
16.013723,73.478668,XX,0.056421,0.053655,0.051456,0.0359,0.032866,0.033167,0.031662,0.027102,0.027958
16.018501,73.476669,XX,0.055771,0.053655,0.050488,0.034891,0.032866,0.032618,0.032088,0.02799,0.02848
16.004841,73.425011,XX,0.063952,0.06536,0.061727,0.037245,0.033537,0.029652,0.028462,0.023329,0.02347
16.00812,73.466003,XX,0.056421,0.053044,0.051093,0.034331,0.030408,0.029323,0.027822,0.023995,0.0242
15.975117,73.47728,XX,0.057721,0.056463,0.054841,0.035676,0.031525,0.028883,0.028462,0.025105,0.024618
15.942948,73.479012,XX,0.058501,0.056707,0.052181,0.034555,0.030296,0.028224,0.026541,0.024106,0.023992
16.003433,73.467812,XX,0.056942,0.054876,0.050851,0.035788,0.031302,0.028443,0.028142,0.024994,0.024827
15.931107,73.479012,XX,0.056031,0.054998,0.054721,0.034891,0.032419,0.030202,0.028142,0.024661,0.023156
15.950136,73.460182,XX,0.056421,0.053899,0.054479,0.034331,0.032643,0.029323,0.026862,0.024883,0.024618
15.930509,73.458374,XX,0.060709,0.058293,0.05327,0.033994,0.031525,0.028443,0.026968,0.023884,0.023887
15.929886,73.459869,XX,0.060839,0.059635,0.053874,0.034219,0.031302,0.028334,0.026435,0.023218,0.024409
15.950147,73.487183,XX,0.060709,0.059635,0.060761,0.037021,0.031749,0.029213,0.028248,0.025216,0.025035
15.926054,73.493156,XX,0.057461,0.056219,0.053632,0.03534,0.029849,0.029103,0.026328,0.024994,0.023678
16.025503,73.457176,XX,0.05447,0.049989,0.04952,0.033209,0.030855,0.028663,0.027715,0.023884,0.024618
16.020458,73.434509,XX,0.058371,0.056463,0.052907,0.034331,0.032196,0.029323,0.027715,0.02455,0.023783
16.030674,73.472466,XX,0.056551,0.055731,0.051939,0.035452,0.033872,0.033277,0.032088,0.028544,0.028688
15.939475,73.499313,XX,0.05993,0.060976,0.059312,0.037021,0.03309,0.03174,0.030702,0.026769,0.026601
16.006927,73.450874,XX,0.055771,0.053655,0.04843,0.034331,0.030408,0.027784,0.026862,0.024106,0.023156
15.974828,73.474854,XX,0.058501,0.056585,0.055446,0.034555,0.031414,0.030092,0.028142,0.024883,0.0242
16.004969,73.442482,XX,0.057332,0.055853,0.048915,0.033097,0.030743,0.028773,0.028462,0.023662,0.0242
16.029379,73.45575,XX,0.0546,0.051945,0.048915,0.033434,0.030855,0.028663,0.027395,0.023995,0.02514
15.992331,73.470139,XX,0.056291,0.055243,0.054116,0.035003,0.030631,0.029762,0.028248,0.024217,0.02514
15.923691,73.491302,XX,0.056812,0.055609,0.051698,0.032424,0.030967,0.028224,0.027608,0.024661,0.023261
16.006926,73.488808,XX,0.062785,0.060122,0.067999,0.053142,0.050836,0.043046,0.043385,0.039079,0.040056
15.895837,73.476662,XX,0.058111,0.056097,0.051335,0.03377,0.030184,0.028334,0.025901,0.021552,0.022739
15.973529,73.457481,XX,0.058891,0.058903,0.056292,0.03534,0.031972,0.029982,0.027715,0.024217,0.023992
15.934956,73.499344,XX,0.058371,0.059269,0.056413,0.035564,0.030855,0.030751,0.029529,0.025881,0.024409
15.990633,73.472954,XX,0.055251,0.054266,0.051577,0.033546,0.031972,0.030092,0.028995,0.025548,0.024931
16.009485,73.467209,XX,0.056551,0.05451,0.051335,0.03534,0.031302,0.029762,0.028462,0.023884,0.024722
16.018532,73.480965,XX,0.057332,0.054144,0.05206,0.036685,0.03309,0.034375,0.034007,0.03043,0.030879
16.027136,73.470718,XX,0.056551,0.055609,0.05206,0.035676,0.032643,0.03163,0.030702,0.02688,0.027123
16.005953,73.466202,XX,0.056551,0.052189,0.050246,0.034443,0.030519,0.029103,0.027182,0.024772,0.023887
16.022192,73.436829,XX,0.056812,0.054388,0.050851,0.033658,0.032643,0.030092,0.026755,0.024439,0.02347
15.903302,73.497154,XX,0.060449,0.059878,0.056292,0.035116,0.031749,0.027674,0.027075,0.022774,0.023052
16.004349,73.456779,XX,0.055901,0.052922,0.047583,0.033322,0.030296,0.028004,0.027288,0.024217,0.023156
15.906873,73.465088,XX,0.05941,0.056341,0.050972,0.033658,0.029961,0.026685,0.026008,0.022774,0.021904
15.976512,73.457458,XX,0.059021,0.057927,0.055325,0.035003,0.031749,0.029432,0.028462,0.025105,0.025662
15.889192,73.457382,XX,0.062136,0.060732,0.055567,0.034667,0.030967,0.028993,0.027395,0.02344,0.022426
16.032482,73.434883,XX,0.057332,0.053289,0.048067,0.034331,0.029625,0.027454,0.027182,0.023884,0.024514
16.022234,73.467667,XX,0.056942,0.05451,0.052907,0.036349,0.032755,0.03141,0.029635,0.025437,0.025557
16.019154,73.479469,XX,0.056291,0.053533,0.051335,0.037133,0.032866,0.035144,0.031982,0.029543,0.029836
16.021278,73.423195,XX,0.060839,0.060122,0.055446,0.033994,0.031078,0.029213,0.026862,0.023218,0.024409
16.005327,73.467239,XX,0.056421,0.055365,0.052423,0.035228,0.031078,0.029982,0.027715,0.024661,0.026288
15.936172,73.47953,XX,0.058241,0.05512,0.052786,0.034891,0.031972,0.028773,0.026968,0.023884,0.022426
15.988895,73.457367,XX,0.058891,0.058537,0.054841,0.03534,0.032196,0.029652,0.027502,0.024661,0.025453
15.930482,73.467339,XX,0.06006,0.059147,0.056654,0.035788,0.031414,0.029213,0.026648,0.023995,0.023783
15.890341,73.453827,XX,0.062007,0.062194,0.054237,0.035564,0.03119,0.029213,0.026435,0.022663,0.022321
15.964447,73.439056,XX,0.063822,0.063534,0.059795,0.037806,0.031414,0.029323,0.027928,0.023773,0.022426
16.03372,73.4188,XX,0.061877,0.058781,0.054479,0.035788,0.030184,0.030092,0.027608,0.023329,0.024096
16.024645,73.476158,XX,0.057072,0.05451,0.050609,0.036349,0.033202,0.033826,0.032088,0.029543,0.028375
15.986183,73.482704,XX,0.057461,0.055731,0.054721,0.035788,0.032643,0.030531,0.029955,0.027768,0.027227
15.885153,73.411469,XX,0.063563,0.060854,0.056292,0.036349,0.032308,0.029982,0.028355,0.025992,0.025349
16.002825,73.433716,XX,0.060839,0.060244,0.055688,0.03534,0.030855,0.029872,0.027928,0.023662,0.023052
16.001457,73.482407,XX,0.056812,0.053777,0.052544,0.036237,0.033537,0.032618,0.032941,0.029654,0.028375
16.025957,73.40802,XX,0.060449,0.058171,0.047704,0.034219,0.031302,0.028883,0.027288,0.023662,0.023261
15.919033,73.409149,XX,0.065119,0.065969,0.058466,0.037021,0.033202,0.029542,0.028142,0.025216,0.026288
16.012962,73.48587,XX,0.058111,0.057439,0.057138,0.037806,0.035548,0.036352,0.035287,0.031872,0.031818
15.910728,73.435364,XX,0.063952,0.065847,0.057258,0.036237,0.031637,0.028004,0.026648,0.023107,0.022426
16.014475,73.469688,XX,0.056291,0.054144,0.051456,0.035228,0.03119,0.03163,0.029209,0.025659,0.025766
16.003408,73.464546,XX,0.056551,0.05512,0.051818,0.035003,0.030631,0.028883,0.028675,0.024328,0.024618
16.008163,73.446846,XX,0.055511,0.051334,0.053028,0.035228,0.032419,0.029982,0.028355,0.024217,0.025349
15.937334,73.452156,XX,0.060839,0.059391,0.055446,0.034331,0.031525,0.028224,0.026862,0.023218,0.021695
16.03175,73.446007,XX,0.055771,0.052434,0.047583,0.033434,0.029178,0.028663,0.025795,0.023662,0.021486
16.011,73.464294,XX,0.056031,0.053411,0.051214,0.035452,0.030519,0.028993,0.028995,0.024106,0.023887
15.926034,73.490349,XX,0.056421,0.05512,0.051456,0.033994,0.031078,0.028553,0.026115,0.024106,0.023574
15.880866,73.494514,XX,0.057461,0.053044,0.047704,0.032985,0.029961,0.027564,0.025688,0.022885,0.02347
16.019917,73.4347,XX,0.058241,0.056219,0.052544,0.035564,0.03119,0.028114,0.028569,0.023995,0.024827
16.017813,73.468826,XX,0.056421,0.053899,0.049883,0.034555,0.031972,0.029982,0.028995,0.027435,0.025453
15.922998,73.482903,XX,0.06006,0.058293,0.056171,0.036237,0.03119,0.028443,0.026435,0.022774,0.02253
15.927832,73.463341,XX,0.060709,0.057805,0.055325,0.034219,0.030519,0.027564,0.027182,0.023107,0.022321
15.923695,73.441055,XX,0.061877,0.060488,0.054237,0.034779,0.030967,0.027894,0.026968,0.023662,0.022948
16.035496,73.476822,XX,0.057851,0.059878,0.058466,0.038366,0.035883,0.037011,0.037205,0.031207,0.033174
15.993908,73.43808,XX,0.058631,0.054754,0.050972,0.035003,0.029849,0.029103,0.028035,0.024328,0.024618
16.005693,73.430328,XX,0.062266,0.06195,0.059312,0.036237,0.032308,0.029103,0.027608,0.024106,0.024514
15.916831,73.479958,XX,0.06006,0.061219,0.0546,0.034331,0.030967,0.028553,0.026541,0.023995,0.022739
15.898816,73.489059,XX,0.058111,0.057317,0.051818,0.032985,0.029849,0.027345,0.026328,0.022552,0.023156
15.969002,73.469009,XX,0.05954,0.058659,0.053995,0.034667,0.032084,0.028773,0.027288,0.024661,0.023574
16.015219,73.472862,XX,0.057072,0.055853,0.04952,0.036124,0.032084,0.032289,0.031128,0.027879,0.026705
15.937347,73.416664,XX,0.063952,0.062438,0.054237,0.036012,0.031637,0.030092,0.028248,0.025992,0.023887
15.959201,73.463669,XX,0.058501,0.055365,0.052181,0.034667,0.031972,0.028993,0.026968,0.024439,0.023992
15.972217,73.489075,XX,0.055121,0.054388,0.051456,0.033994,0.033425,0.03163,0.031342,0.028101,0.026392
15.990627,73.484917,XX,0.056551,0.05451,0.054962,0.03534,0.032531,0.032399,0.031982,0.028766,0.026184
16.018803,73.443024,XX,0.0546,0.053533,0.050246,0.035116,0.030855,0.029542,0.026968,0.024772,0.0242
15.894404,73.478729,XX,0.058241,0.057073,0.049399,0.033434,0.029513,0.028224,0.025368,0.022996,0.022321
16.016392,73.447342,XX,0.0546,0.052189,0.048551,0.034667,0.031637,0.029982,0.028035,0.024439,0.024514
15.974915,73.461586,XX,0.058241,0.056707,0.053028,0.036573,0.031078,0.028553,0.027075,0.024772,0.023052
15.948004,73.46534,XX,0.057202,0.056707,0.052302,0.034331,0.030967,0.029762,0.027715,0.024439,0.0242
16.018538,73.481712,XX,0.057202,0.054998,0.052423,0.036349,0.033313,0.034595,0.034007,0.031096,0.030253
15.984633,73.443008,XX,0.056812,0.056463,0.051093,0.034667,0.032196,0.03119,0.028675,0.024439,0.0242
16.008003,73.462173,XX,0.055121,0.0517,0.047825,0.033434,0.029849,0.028443,0.027502,0.024106,0.022321
15.92597,73.430763,XX,0.065507,0.065725,0.060036,0.038254,0.034095,0.030092,0.027182,0.025326,0.025557
16.006725,73.447884,XX,0.056031,0.051456,0.049641,0.033546,0.031637,0.029542,0.027502,0.023662,0.024409
16.023052,73.443275,XX,0.055121,0.050845,0.048915,0.033434,0.030967,0.028443,0.028248,0.023884,0.023992
16.028311,73.457901,XX,0.05395,0.051945,0.048188,0.033882,0.031414,0.029982,0.027075,0.024661,0.023887
15.886298,73.457214,XX,0.062526,0.062559,0.057138,0.036685,0.031525,0.030092,0.027395,0.02455,0.024722
16.007002,73.461342,XX,0.055251,0.053533,0.048794,0.033097,0.030184,0.029872,0.026328,0.024217,0.023365
16.0063,73.477043,XX,0.055901,0.053411,0.050609,0.035452,0.032643,0.03119,0.032408,0.027657,0.027853
16.006845,73.439659,XX,0.057202,0.052922,0.049157,0.033322,0.030408,0.028993,0.026968,0.022774,0.024096
15.898873,73.45871,XX,0.060709,0.061219,0.052907,0.03377,0.029849,0.028004,0.025795,0.02344,0.022321
16.002869,73.439789,XX,0.057202,0.053777,0.049641,0.035564,0.032419,0.029432,0.028675,0.025105,0.023992
16.017345,73.441544,XX,0.057072,0.054998,0.051577,0.034555,0.031861,0.029432,0.027822,0.02455,0.024305
16.007723,73.448341,XX,0.055771,0.053167,0.04952,0.034555,0.032084,0.029542,0.027608,0.025105,0.024514
16.002085,73.456329,XX,0.055901,0.055609,0.050851,0.033882,0.030519,0.028004,0.027075,0.023773,0.023678
15.933962,73.46096,XX,0.061488,0.060122,0.053753,0.035116,0.031078,0.028114,0.026755,0.024217,0.021904
16.013929,73.444275,XX,0.056681,0.054022,0.051939,0.034555,0.030743,0.029652,0.026862,0.024661,0.023365
15.99601,73.466278,XX,0.057721,0.056463,0.052544,0.034667,0.032308,0.029872,0.028355,0.02455,0.0242
16.017977,73.466675,XX,0.056161,0.0528,0.049399,0.034219,0.032084,0.028553,0.028035,0.025437,0.024618
15.978637,73.476601,XX,0.059021,0.059025,0.057983,0.036349,0.032084,0.029652,0.029529,0.025437,0.024722
16.022644,73.424492,XX,0.060319,0.059025,0.055688,0.036237,0.031078,0.028663,0.026541,0.024661,0.022634
16.005194,73.461166,XX,0.055771,0.053044,0.048067,0.034219,0.030296,0.028224,0.026862,0.024661,0.023261
16.015255,73.477814,XX,0.055901,0.0528,0.053028,0.036349,0.033537,0.033826,0.032408,0.027879,0.029106
16.015839,73.458374,XX,0.056031,0.05451,0.049399,0.03377,0.029961,0.028663,0.026541,0.025105,0.023574
15.998985,73.452614,XX,0.055901,0.052067,0.048551,0.034555,0.030296,0.028553,0.027502,0.025105,0.023156
16.008162,73.40947,XX,0.061098,0.059878,0.051456,0.033994,0.030855,0.029323,0.027608,0.023329,0.023887
16.03134,73.477036,XX,0.056942,0.055609,0.054721,0.037133,0.034095,0.036352,0.034754,0.030209,0.031192
15.916967,73.435684,XX,0.064859,0.064264,0.05907,0.036461,0.031525,0.028443,0.026755,0.024328,0.023052
16.023378,73.426079,XX,0.0598,0.056585,0.054358,0.034667,0.031861,0.028553,0.027075,0.023662,0.0242
16.006193,73.412193,XX,0.061617,0.058659,0.051698,0.036124,0.031078,0.028004,0.026862,0.023329,0.023992
15.891655,73.460632,XX,0.061098,0.059513,0.053874,0.033097,0.029513,0.027564,0.026435,0.023107,0.022217
16.021091,73.472443,XX,0.056031,0.053777,0.051939,0.034779,0.032419,0.03108,0.029422,0.026547,0.026288
16.035984,73.419342,XX,0.062007,0.060244,0.054962,0.035564,0.032084,0.028114,0.027182,0.024661,0.023261
15.947941,73.46917,XX,0.057851,0.056341,0.053995,0.034219,0.032084,0.028553,0.027608,0.022996,0.023992
16.022503,73.467484,XX,0.056551,0.054632,0.052302,0.034891,0.032084,0.0313,0.029102,0.026991,0.025557
15.988289,73.486519,XX,0.055121,0.056463,0.055688,0.035116,0.031525,0.032289,0.031982,0.028544,0.028688
16.004852,73.426506,XX,0.064859,0.06536,0.062692,0.037806,0.032643,0.029323,0.027288,0.024994,0.023156
15.941979,73.469872,XX,0.057332,0.055731,0.054237,0.036012,0.031749,0.028883,0.027715,0.023884,0.025244
15.980943,73.45771,XX,0.060319,0.059635,0.056896,0.035228,0.031972,0.029213,0.027395,0.025326,0.02347
15.913865,73.482407,XX,0.060839,0.059513,0.055083,0.034331,0.030743,0.028553,0.026755,0.023107,0.021904
16.021832,73.462158,XX,0.055771,0.054388,0.05073,0.033882,0.030855,0.029323,0.028462,0.024772,0.025035
15.964501,73.471848,XX,0.05954,0.059635,0.056775,0.03534,0.031525,0.029103,0.027182,0.025437,0.023992
15.987172,73.481949,XX,0.056942,0.054998,0.054116,0.036349,0.033202,0.0313,0.030382,0.027102,0.027123
16.023775,73.443268,XX,0.05447,0.052678,0.047825,0.034555,0.030631,0.028883,0.026862,0.02455,0.023365
16.033501,73.438332,XX,0.057202,0.052434,0.047946,0.032536,0.029961,0.028663,0.025901,0.023662,0.023261
16.012716,73.464005,XX,0.055121,0.053777,0.051214,0.033546,0.032084,0.029432,0.028248,0.024994,0.025557
15.954743,73.459686,XX,0.057202,0.052922,0.053149,0.034667,0.032196,0.029432,0.028462,0.024772,0.024305
15.948985,73.476166,XX,0.059021,0.058781,0.054358,0.0359,0.032084,0.028773,0.026968,0.024994,0.022948
16.029345,73.476303,XX,0.056812,0.055365,0.052302,0.037021,0.034431,0.034925,0.033794,0.031207,0.029523
15.903494,73.472961,XX,0.060579,0.057317,0.054479,0.034779,0.030408,0.027454,0.026755,0.021885,0.023156
16.034662,73.474022,XX,0.056681,0.055487,0.053028,0.038478,0.033872,0.035034,0.033794,0.030763,0.030879
15.945822,73.476288,XX,0.058501,0.057439,0.054358,0.03534,0.031414,0.029432,0.027608,0.024217,0.024827
15.974895,73.458969,XX,0.058761,0.056951,0.054116,0.035228,0.031078,0.028993,0.026968,0.023773,0.023261
15.919503,73.461632,XX,0.05993,0.060366,0.053874,0.033882,0.029961,0.027454,0.027288,0.023107,0.022426
15.978634,73.476128,XX,0.057851,0.056585,0.056171,0.035788,0.033537,0.030531,0.029849,0.027768,0.026497
15.932863,73.446396,XX,0.061877,0.059391,0.057017,0.036461,0.030967,0.028663,0.026862,0.02344,0.023783
16.025938,73.467545,XX,0.054861,0.053411,0.051698,0.035564,0.031525,0.032179,0.029849,0.026214,0.02754
15.907776,73.42717,XX,0.063952,0.062559,0.053149,0.035116,0.031302,0.028663,0.025901,0.02344,0.024096
16.036806,73.45784,XX,0.055901,0.052556,0.052423,0.036685,0.031861,0.030751,0.030169,0.026991,0.026705
16.035435,73.443268,XX,0.057202,0.054876,0.051456,0.034667,0.030967,0.028553,0.028035,0.023995,0.024096
15.993899,73.461998,XX,0.058371,0.056585,0.053391,0.035003,0.031861,0.029542,0.027715,0.025326,0.023365
15.945156,73.484413,XX,0.059151,0.058293,0.055808,0.034219,0.031302,0.029213,0.027182,0.024994,0.024618
16.027536,73.463516,XX,0.054731,0.0528,0.050004,0.035116,0.031525,0.03119,0.028889,0.025216,0.025975
16.018522,73.479752,XX,0.056291,0.05451,0.052181,0.036909,0.033425,0.033497,0.032728,0.029321,0.029314
15.937272,73.468781,XX,0.056291,0.054388,0.056413,0.035788,0.034431,0.031849,0.029955,0.026103,0.025453
16.0028,73.430161,XX,0.063563,0.063412,0.063657,0.03803,0.03309,0.029762,0.026968,0.026436,0.024409
16.025322,73.469704,XX,0.056031,0.055487,0.052423,0.035116,0.032643,0.03174,0.029955,0.027102,0.026392
16.010376,73.428047,XX,0.063563,0.062194,0.061847,0.039262,0.03309,0.029542,0.027715,0.024439,0.022843
16.004789,73.480698,XX,0.056681,0.052311,0.051577,0.0359,0.033313,0.033277,0.031555,0.028323,0.029001
16.021286,73.461601,XX,0.056161,0.054388,0.050367,0.035003,0.030743,0.029652,0.028355,0.024883,0.025662
15.935006,73.430321,XX,0.062785,0.061829,0.056654,0.037469,0.031972,0.029872,0.027502,0.025437,0.024096
16.00153,73.454468,XX,0.055641,0.052556,0.049399,0.033097,0.029961,0.028773,0.027182,0.024217,0.024618
16.013716,73.477356,XX,0.056421,0.05451,0.050004,0.036909,0.032755,0.033717,0.031982,0.028101,0.029314
15.983225,73.460869,XX,0.058891,0.057805,0.05206,0.034891,0.031302,0.029323,0.028355,0.023884,0.02347
16.033321,73.46357,XX,0.055641,0.053289,0.049399,0.03377,0.031302,0.03108,0.029422,0.027879,0.02587
15.963813,73.48951,XX,0.055511,0.055243,0.05327,0.034443,0.031525,0.030421,0.028355,0.025992,0.025349
16.004791,73.48098,XX,0.056681,0.05451,0.050851,0.035452,0.033649,0.033167,0.032408,0.028212,0.028793
15.973557,73.474113,XX,0.06019,0.058659,0.057138,0.036349,0.031302,0.028993,0.027288,0.023107,0.0242
15.93733,73.477005,XX,0.056942,0.055487,0.054116,0.03377,0.030296,0.028553,0.026648,0.024439,0.023992
15.953205,73.434471,XX,0.062136,0.06,0.053512,0.036909,0.032308,0.030092,0.029209,0.025216,0.024618
15.964608,73.486885,XX,0.055771,0.054144,0.052907,0.034667,0.030967,0.029652,0.028462,0.025659,0.025557
16.002813,73.419701,XX,0.064082,0.06329,0.058708,0.035564,0.031078,0.029652,0.027715,0.024994,0.024514
16.019712,73.481895,XX,0.057721,0.055365,0.054116,0.036349,0.034095,0.035364,0.035287,0.03154,0.030775
15.994464,73.46508,XX,0.058241,0.059391,0.055567,0.034219,0.031525,0.029432,0.027715,0.024772,0.023052
15.89889,73.435829,XX,0.062785,0.060366,0.053512,0.036124,0.031078,0.028334,0.026541,0.023329,0.024096
15.886665,73.470848,XX,0.058761,0.056097,0.049157,0.03377,0.029402,0.028004,0.026221,0.022663,0.022739
16.029966,73.474525,XX,0.056551,0.053899,0.052302,0.036012,0.032755,0.034595,0.032835,0.030098,0.029419
