Latitude,Longitude,Depth,rhos_443,rhos_483,rhos_561,rhos_655,rhos_865
16.00467,73.46365,XX,0.04344,0.04637,0.04983,0.02926,0.01651
16.01576,73.42151,XX,0.04532,0.04743,0.04465,0.02778,0.0168
15.9969,73.4766,XX,0.0405,0.04262,0.04215,0.0263,0.01705
16.03651,73.44181,XX,0.04315,0.04443,0.04349,0.02856,0.018
16.01872,73.45681,XX,0.04229,0.04368,0.0462,0.02887,0.01695
15.93057,73.48943,XX,0.04123,0.04277,0.04266,0.02441,0.01377
15.88745,73.41243,XX,0.03685,0.0365,0.03007,0.02078,0.01349
16.00508,73.48299,XX,0.03883,0.04029,0.03956,0.02533,0.01775
15.98404,73.45932,XX,0.04101,0.04344,0.04054,0.0251,0.01551
16.02386,73.45425,XX,0.04261,0.04419,0.04701,0.02923,0.01805
15.92143,73.42561,XX,0.04133,0.04198,0.03604,0.02237,0.01397
15.8808,73.46767,XX,0.0387,0.03959,0.03308,0.0214,0.01366
16.03674,73.47377,XX,0.04072,0.04183,0.04307,0.0282,0.02052
16.00773,73.47456,XX,0.04059,0.0412,0.04048,0.02658,0.01828
15.91994,73.48194,XX,0.04107,0.04286,0.04009,0.02315,0.01315
15.93723,73.43558,XX,0.04257,0.04329,0.03905,0.02416,0.01449
15.89429,73.49699,XX,0.03758,0.03732,0.03117,0.02073,0.01346
16.00052,73.45107,XX,0.04299,0.04431,0.04572,0.02834,0.01672
16.0047,73.42973,XX,0.0443,0.04595,0.04117,0.02664,0.01736
15.90348,73.41707,XX,0.03822,0.03835,0.03261,0.02179,0.01428
15.96451,73.45834,XX,0.03861,0.03978,0.03684,0.0231,0.01459
16.01516,73.41395,XX,0.04459,0.04595,0.04218,0.0265,0.01667
16.00592,73.44822,XX,0.04305,0.04513,0.04617,0.02826,0.01659
16.02582,73.46292,XX,0.04197,0.04377,0.04409,0.02795,0.01831
15.95078,73.43491,XX,0.04251,0.04392,0.04105,0.02449,0.01459
15.9912,73.47496,XX,0.03899,0.0399,0.03893,0.02455,0.01531
15.99743,73.47408,XX,0.04114,0.04168,0.04087,0.02577,0.01613
16.03211,73.47101,XX,0.04043,0.04223,0.04319,0.02817,0.01936
15.91692,73.47692,XX,0.0404,0.04456,0.04129,0.02399,0.01346
15.92039,73.46933,XX,0.04104,0.04286,0.04117,0.02444,0.01402
16.00475,73.47458,XX,0.04126,0.04202,0.04221,0.02756,0.01805
15.90074,73.41373,XX,0.03813,0.03741,0.03225,0.0219,0.01382
16.02049,73.47698,XX,0.04027,0.0415,0.04215,0.02781,0.01908
15.97437,73.47285,XX,0.0389,0.04059,0.03768,0.02329,0.01497
15.88778,73.49731,XX,0.038,0.03787,0.03081,0.02103,0.01405
16.02272,73.4464,XX,0.04321,0.04437,0.04415,0.02812,0.01757
16.01891,73.44531,XX,0.04366,0.04471,0.04456,0.02848,0.01826
15.90338,73.44172,XX,0.04002,0.04032,0.03556,0.02293,0.014
15.88739,73.44212,XX,0.03691,0.03699,0.03258,0.02204,0.0139
15.97854,73.48655,XX,0.0387,0.04111,0.03917,0.02466,0.01628
15.95293,73.47021,XX,0.03838,0.04008,0.03654,0.02257,0.01379
16.03591,73.43425,XX,0.04577,0.04806,0.04683,0.02934,0.01836
16.03391,73.41997,XX,0.04427,0.04688,0.04194,0.02689,0.01746
16.00393,73.43534,XX,0.04398,0.04537,0.04304,0.02708,0.01705
15.9999,73.47938,XX,0.03906,0.04083,0.04024,0.02614,0.01759
15.89664,73.48436,XX,0.03758,0.03723,0.03078,0.02087,0.01305
15.98495,73.47333,XX,0.03925,0.04059,0.03783,0.0248,0.01659
15.88866,73.46874,XX,0.04069,0.04289,0.03783,0.02246,0.01379
16.01231,73.43219,XX,0.04347,0.04528,0.04197,0.02608,0.01633
15.98094,73.4812,XX,0.03941,0.04099,0.04075,0.0253,0.01641
16.0015,73.43704,XX,0.04328,0.04456,0.04322,0.02734,0.01705
16.0188,73.4669,XX,0.04161,0.04265,0.04349,0.02817,0.01808
16.00634,73.43195,XX,0.04436,0.04528,0.04194,0.02644,0.01677
16.00643,73.48158,XX,0.03886,0.04047,0.03929,0.02583,0.01823
16.00777,73.47988,XX,0.03877,0.03962,0.03884,0.02561,0.01713
16.00272,73.41881,XX,0.04599,0.04682,0.04281,0.02759,0.01803
15.99451,73.4839,XX,0.0379,0.03893,0.03815,0.0243,0.01641
16.00428,73.44683,XX,0.0428,0.04501,0.04623,0.02837,0.01659
15.98699,73.41782,XX,0.04363,0.04344,0.03848,0.02458,0.01541
15.92447,73.4707,XX,0.04225,0.04447,0.04325,0.02458,0.01374
16.01469,73.46104,XX,0.04337,0.04516,0.04709,0.02884,0.01757
15.94141,73.41425,XX,0.04165,0.04159,0.03514,0.02285,0.01477
16.00045,73.44181,XX,0.04411,0.04558,0.04507,0.02803,0.0171
16.03594,73.43845,XX,0.04337,0.04546,0.04403,0.02831,0.01816
15.98243,73.42429,XX,0.04273,0.04425,0.03968,0.02469,0.01569
15.99609,73.47661,XX,0.04034,0.04341,0.04361,0.02653,0.01695
15.99396,73.48195,XX,0.03761,0.03872,0.03812,0.02418,0.01669
15.97794,73.44143,XX,0.04283,0.04395,0.04301,0.02605,0.01518
15.97127,73.41822,XX,0.0428,0.04329,0.0381,0.02413,0.01467
16.01221,73.41901,XX,0.04526,0.04673,0.04355,0.02689,0.0161
16.02713,73.45675,XX,0.04366,0.04477,0.04507,0.0287,0.01805
16.01297,73.44844,XX,0.04286,0.04471,0.04543,0.02809,0.01674
15.9259,73.44407,XX,0.04251,0.0431,0.03941,0.02321,0.01351
16.02946,73.47971,XX,0.03976,0.04244,0.04403,0.02784,0.02064
16.00493,73.42356,XX,0.04571,0.04643,0.04117,0.02695,0.01754
15.96454,73.46283,XX,0.03861,0.03978,0.03637,0.02287,0.01392
15.89647,73.45998,XX,0.03938,0.04011,0.03714,0.02262,0.01238
16.01318,73.47816,XX,0.0395,0.04053,0.03902,0.02616,0.01831
15.93934,73.5031,XX,0.04059,0.04238,0.04286,0.0255,0.01577
15.92597,73.49171,XX,0.04107,0.04292,0.04295,0.02438,0.01349
15.96161,73.46986,XX,0.03819,0.04038,0.03753,0.02282,0.01426
16.00155,73.44489,XX,0.04318,0.04516,0.0462,0.02834,0.01685
15.92773,73.47124,XX,0.04152,0.04425,0.04188,0.02424,0.01377
16.01108,73.48827,XX,0.04289,0.04764,0.05415,0.03118,0.02054
15.88297,73.43095,XX,0.0363,0.03575,0.02935,0.02042,0.0129
15.96541,73.47123,XX,0.04107,0.04274,0.04069,0.02444,0.01413
16.03325,73.47884,XX,0.04056,0.04313,0.04528,0.02898,0.02223
16.01714,73.46271,XX,0.04318,0.04498,0.04683,0.02904,0.01751
16.01027,73.48855,XX,0.04328,0.0477,0.05528,0.03269,0.02103
16.01267,73.44537,XX,0.04401,0.04504,0.04468,0.02761,0.01623
16.01113,73.41875,XX,0.04497,0.04673,0.04304,0.02667,0.01664
16.02054,73.40802,XX,0.04529,0.04552,0.04009,0.02653,0.01739
16.00682,73.45998,XX,0.04337,0.0464,0.04891,0.02932,0.01703
16.02221,73.45202,XX,0.0428,0.04477,0.04567,0.02876,0.01769
16.0065,73.45438,XX,0.04219,0.04456,0.04602,0.02828,0.01636
16.02871,73.45029,XX,0.04315,0.0441,0.04617,0.02968,0.0179
15.97777,73.49328,XX,0.03938,0.04368,0.04689,0.02594,0.01869
15.95795,73.48895,XX,0.04446,0.04764,0.0496,0.02789,0.01554
16.03031,73.44719,XX,0.04283,0.04422,0.04507,0.02912,0.01857
15.97343,73.49303,XX,0.03701,0.03847,0.03717,0.02326,0.01664
16.00346,73.48384,XX,0.03954,0.04108,0.04048,0.02513,0.01805
16.007,73.41149,XX,0.04465,0.04658,0.04194,0.02706,0.0179
16.01844,73.45457,XX,0.04171,0.04356,0.04584,0.02851,0.01721
15.88304,73.47774,XX,0.03845,0.03884,0.03159,0.0212,0.01359
16.02374,73.47611,XX,0.03979,0.04135,0.04212,0.02756,0.01959
16.034,73.46931,XX,0.04107,0.04177,0.04307,0.0289,0.0197
15.9541,73.48196,XX,0.03906,0.04068,0.03759,0.02324,0.01428
16.0024,73.41152,XX,0.04586,0.04595,0.0406,0.02608,0.01739
15.96381,73.47517,XX,0.03816,0.03923,0.03631,0.02318,0.01402
15.89662,73.44373,XX,0.03797,0.03787,0.0332,0.02162,0.01302
15.90323,73.45853,XX,0.03963,0.03987,0.03595,0.02237,0.01359
16.01748,73.47252,XX,0.03982,0.0408,0.04084,0.02675,0.0179
16.02404,73.4806,XX,0.0403,0.0422,0.04334,0.02775,0.02031
15.91099,73.48201,XX,0.04037,0.04205,0.03771,0.02237,0.01328
16.0164,73.43552,XX,0.04398,0.04598,0.04328,0.02725,0.01746
15.95744,73.49427,XX,0.03774,0.04096,0.04185,0.02513,0.01618
15.94626,73.48483,XX,0.04139,0.04289,0.04143,0.02435,0.01413
15.95537,73.43208,XX,0.04264,0.04395,0.04078,0.02469,0.01423
15.9259,73.44323,XX,0.04171,0.04289,0.03911,0.0236,0.01356
15.92585,73.47489,XX,0.04139,0.04434,0.04245,0.02477,0.01349
16.00582,73.43449,XX,0.04372,0.04525,0.04307,0.02739,0.01723
15.93389,73.46166,XX,0.04104,0.0425,0.0409,0.02399,0.01366
16.00563,73.48354,XX,0.03832,0.04077,0.04036,0.02513,0.01795
15.99671,73.48725,XX,0.0412,0.04583,0.05183,0.02834,0.01939
15.90785,73.42152,XX,0.03954,0.0392,0.03434,0.02293,0.0139
15.93952,73.45237,XX,0.04328,0.0445,0.04429,0.02505,0.01369
15.89608,73.48156,XX,0.03729,0.03699,0.03117,0.02064,0.01328
16.01574,73.45712,XX,0.04203,0.04462,0.04641,0.0289,0.01715
15.95062,73.41334,XX,0.04014,0.04129,0.03562,0.02282,0.01405
16.00779,73.48325,XX,0.03915,0.0405,0.03991,0.02485,0.018
16.00623,73.41626,XX,0.04446,0.04667,0.0423,0.02689,0.01685
15.93063,73.45972,XX,0.04107,0.04208,0.04084,0.02424,0.01354
15.91915,73.44665,XX,0.04184,0.0431,0.03997,0.02349,0.0139
15.98774,73.4848,XX,0.03906,0.04044,0.03923,0.0243,0.01623
15.9773,73.46581,XX,0.04027,0.04241,0.03869,0.02346,0.01515
16.00662,73.43279,XX,0.04388,0.04531,0.0423,0.02703,0.01746
15.90005,73.46809,XX,0.04094,0.04313,0.03807,0.02282,0.01295
15.95976,73.43961,XX,0.04177,0.04371,0.04191,0.0251,0.01423
16.02862,73.47607,XX,0.04037,0.04171,0.04272,0.02828,0.02041
15.95241,73.47329,XX,0.03874,0.03981,0.03622,0.02248,0.01377
15.92594,73.41129,XX,0.03976,0.04032,0.03416,0.02282,0.01423
16.02589,73.43629,XX,0.04513,0.04706,0.04507,0.02862,0.01818
16.03412,73.44885,XX,0.04309,0.04468,0.04552,0.02904,0.01816
16.01225,73.46107,XX,0.04213,0.0438,0.0448,0.02806,0.01777
16.02388,73.45817,XX,0.04187,0.04301,0.04245,0.02725,0.01826
15.88972,73.46508,XX,0.03957,0.04159,0.03768,0.02318,0.01364
16.00346,73.48384,XX,0.03954,0.04108,0.04048,0.02513,0.01805
15.9772,73.4888,XX,0.03938,0.04074,0.03854,0.02446,0.01649
15.89224,73.47599,XX,0.03745,0.0382,0.03177,0.021,0.01305
15.92526,73.46761,XX,0.04267,0.04561,0.04346,0.02569,0.01497
16.0043,73.48692,XX,0.04002,0.04211,0.04427,0.02614,0.0188
15.91815,73.4587,XX,0.04082,0.04398,0.04161,0.02405,0.01379
15.92108,73.41497,XX,0.03957,0.04023,0.0344,0.02209,0.01405
16.01826,73.46803,XX,0.04062,0.04162,0.04263,0.02745,0.0179
16.00541,73.45271,XX,0.04158,0.04371,0.04519,0.02756,0.01595
16.00913,73.44175,XX,0.04408,0.04468,0.0448,0.02742,0.01605
16.0239,73.45985,XX,0.04206,0.04326,0.04301,0.02692,0.01692
15.9756,73.41734,XX,0.04136,0.04338,0.03839,0.02396,0.01495
16.01102,73.47958,XX,0.03989,0.04096,0.03914,0.02569,0.01777
15.89677,73.50257,XX,0.03886,0.03902,0.03347,0.02195,0.01318
16.0361,73.42332,XX,0.04532,0.04731,0.0434,0.02806,0.01759
16.02198,73.42062,XX,0.04542,0.04737,0.04319,0.02748,0.01751
15.94906,73.45875,XX,0.03874,0.04068,0.03666,0.02279,0.01392
16.02319,73.47443,XX,0.0405,0.04156,0.0426,0.02831,0.01898
15.96271,73.47209,XX,0.03832,0.04068,0.03759,0.0231,0.01395
15.98864,73.45844,XX,0.0427,0.04401,0.04227,0.02603,0.0159
16.02452,73.43378,XX,0.04462,0.04722,0.0448,0.02834,0.018
15.91245,73.49657,XX,0.04248,0.04389,0.04123,0.02371,0.01305
16.0051,73.48495,XX,0.0389,0.04099,0.04137,0.02522,0.01769
15.89412,73.47345,XX,0.03784,0.03999,0.0338,0.02162,0.01354
16.01156,73.47873,XX,0.04072,0.04096,0.03893,0.02563,0.01867
16.01063,73.46276,XX,0.04328,0.04501,0.04706,0.02929,0.01754
16.03184,73.47129,XX,0.04024,0.04205,0.0426,0.02784,0.01964
15.88084,73.43658,XX,0.03563,0.03547,0.03016,0.021,0.01328
16.03537,73.4721,XX,0.04046,0.04156,0.04272,0.02851,0.02046
16.01555,73.46777,XX,0.03963,0.04065,0.04006,0.02639,0.01749
16.0077,73.43223,XX,0.04424,0.04619,0.04215,0.02695,0.01703
16.01682,73.45654,XX,0.04254,0.04395,0.04564,0.02828,0.01736
15.97514,73.50479,XX,0.03909,0.04462,0.05828,0.04494,0.0259
15.88646,73.46426,XX,0.04161,0.04286,0.03902,0.02483,0.01621
15.88829,73.41691,XX,0.03678,0.0365,0.03016,0.0212,0.01341
16.00565,73.48718,XX,0.0411,0.04313,0.04519,0.02614,0.01828
15.91662,73.473,XX,0.04171,0.0444,0.04129,0.02385,0.01356
15.98087,73.47195,XX,0.04098,0.04253,0.03923,0.02466,0.01585
16.03533,73.46594,XX,0.04181,0.04292,0.04301,0.0282,0.01923
16.03194,73.40989,XX,0.04535,0.04649,0.04129,0.02669,0.01713
15.92639,73.47405,XX,0.04165,0.04398,0.04245,0.02399,0.01359
16.00511,73.48691,XX,0.03963,0.04177,0.04429,0.02647,0.01831
16.02819,73.41693,XX,0.04478,0.04604,0.04132,0.02667,0.01682
16.03606,73.41715,XX,0.04519,0.04716,0.04108,0.02681,0.01754
16.0285,73.45982,XX,0.04216,0.04374,0.0448,0.02923,0.01836
16.00753,73.44596,XX,0.04273,0.04447,0.04567,0.02812,0.01618
16.02721,73.46768,XX,0.04225,0.04341,0.04367,0.02862,0.01923
16.02696,73.43292,XX,0.04526,0.04749,0.04599,0.02879,0.01821
16.02672,73.4374,XX,0.04497,0.04619,0.04486,0.02809,0.01795
15.93512,73.48211,XX,0.03813,0.04044,0.03774,0.02276,0.01349
15.94655,73.41225,XX,0.0412,0.04174,0.03529,0.02279,0.01438
15.96803,73.45748,XX,0.03854,0.03947,0.03762,0.02335,0.01451
15.96886,73.45999,XX,0.0403,0.04186,0.04048,0.02388,0.01459
16.00631,73.46448,XX,0.04331,0.04613,0.04829,0.02912,0.01703
16.03607,73.45667,XX,0.04229,0.04404,0.04346,0.02809,0.01908
16.0229,73.47192,XX,0.04161,0.04353,0.04465,0.02892,0.01923
16.01182,73.47789,XX,0.03944,0.0402,0.03854,0.02547,0.01762
16.02,73.44559,XX,0.04302,0.04437,0.04412,0.02823,0.01751
15.89647,73.46027,XX,0.03874,0.04029,0.03783,0.02279,0.0131
16.00511,73.48691,XX,0.03963,0.04177,0.04429,0.02647,0.01831
15.95754,73.46905,XX,0.03902,0.04026,0.03726,0.0231,0.01351
15.93488,73.4101,XX,0.04014,0.03962,0.03386,0.02293,0.0149
15.90797,73.43916,XX,0.04005,0.04074,0.03568,0.02248,0.01382
16.02108,73.44558,XX,0.04293,0.04462,0.04435,0.02856,0.01733
16.01374,73.44227,XX,0.04337,0.04386,0.04292,0.027,0.01595
16.02324,73.48229,XX,0.04027,0.04214,0.04495,0.02845,0.02121
16.01763,73.41869,XX,0.04526,0.04685,0.04322,0.02734,0.017
15.88867,73.46957,XX,0.03826,0.0399,0.03419,0.02098,0.0132
16.01095,73.4322,XX,0.04433,0.04567,0.04203,0.02717,0.01718
15.9989,73.45219,XX,0.04363,0.04546,0.04671,0.02773,0.01633
16.0265,73.44498,XX,0.04325,0.04407,0.04435,0.02851,0.01787
16.01406,73.4874,XX,0.04299,0.04719,0.05483,0.03037,0.02072
16.00225,73.4659,XX,0.04411,0.04706,0.04933,0.02934,0.01674
15.95747,73.42197,XX,0.0428,0.04344,0.03789,0.02388,0.01431
15.91912,73.44328,XX,0.04213,0.04277,0.03905,0.02343,0.01431
16.03463,73.44492,XX,0.04315,0.04486,0.04599,0.03018,0.01941
15.98474,73.44474,XX,0.04216,0.04465,0.04382,0.02653,0.01587
16.02318,73.47304,XX,0.04197,0.04301,0.0451,0.02909,0.01923
16.01407,73.45068,XX,0.04277,0.04462,0.04596,0.02795,0.01718
15.88289,73.49623,XX,0.03838,0.03869,0.03171,0.02151,0.01366
16.03204,73.46147,XX,0.04219,0.04304,0.04418,0.02867,0.01903
16.03446,73.45893,XX,0.04241,0.04362,0.04412,0.02851,0.01921
16.03202,73.42194,XX,0.04484,0.04697,0.04272,0.02731,0.01757
15.89862,73.45857,XX,0.03941,0.03999,0.03645,0.02246,0.01313
15.95335,73.4901,XX,0.04206,0.04546,0.04507,0.02505,0.01487
15.96208,73.49816,XX,0.03752,0.03932,0.0414,0.02455,0.01674
16.01774,73.47028,XX,0.03995,0.04074,0.04072,0.02675,0.01803
15.89484,73.46028,XX,0.03845,0.03987,0.03726,0.02243,0.01287
15.90947,73.45877,XX,0.04085,0.04192,0.03821,0.02312,0.01426
16.03558,73.42556,XX,0.04503,0.04691,0.04418,0.02775,0.01726
15.96966,73.45859,XX,0.03992,0.0415,0.04003,0.02396,0.01433
16.03595,73.44014,XX,0.04408,0.04398,0.04349,0.02848,0.018
15.95976,73.43905,XX,0.04245,0.04356,0.04161,0.02458,0.0142
16.00524,73.46673,XX,0.04443,0.0467,0.0496,0.02979,0.01721
16.00473,73.4715,XX,0.04161,0.04389,0.04516,0.02842,0.01728
15.88303,73.43936,XX,0.0354,0.03602,0.03057,0.02112,0.01331
16.00824,73.43166,XX,0.04321,0.04561,0.04191,0.02689,0.01674
16.01165,73.45378,XX,0.04321,0.04468,0.04712,0.0287,0.01672
15.92149,73.43346,XX,0.04219,0.04244,0.03699,0.02271,0.01469
15.93278,73.41992,XX,0.04123,0.04183,0.03622,0.02304,0.01449
15.98329,73.46886,XX,0.04088,0.04447,0.04072,0.02519,0.01659
15.97259,73.45044,XX,0.04238,0.04371,0.04275,0.02508,0.01464
16.0126,73.47256,XX,0.03944,0.04111,0.04024,0.02678,0.01777
16.00698,73.48241,XX,0.03909,0.0402,0.03899,0.02519,0.01749
16.03548,73.45023,XX,0.04337,0.04471,0.0454,0.02856,0.01823
16.0097,73.40978,XX,0.04395,0.04561,0.04126,0.02616,0.01651
15.92309,73.46735,XX,0.04229,0.04428,0.04269,0.02444,0.01349
16.00144,73.46703,XX,0.042,0.04386,0.04412,0.02661,0.01608
16.0242,73.46406,XX,0.0413,0.04335,0.04242,0.02812,0.01895
16.03087,73.44887,XX,0.04197,0.04465,0.04608,0.02957,0.0181
15.88325,73.46989,XX,0.0381,0.03829,0.03189,0.02078,0.01323
16.02042,73.46689,XX,0.04232,0.04344,0.04429,0.02879,0.01841
16.02114,73.41699,XX,0.04497,0.04616,0.04209,0.02748,0.01795
15.89549,73.47597,XX,0.03832,0.03899,0.03365,0.02095,0.01338
15.96884,73.49559,XX,0.03749,0.03981,0.03848,0.02435,0.01664
15.97094,73.4101,XX,0.04232,0.04292,0.03726,0.02352,0.01523
16.00919,73.451,XX,0.0419,0.04383,0.04575,0.02812,0.01677
16.01647,73.48374,XX,0.0387,0.04168,0.04263,0.02742,0.02008
16.02145,73.45903,XX,0.04484,0.04643,0.04772,0.03012,0.01854
15.99527,73.47633,XX,0.04085,0.04368,0.04474,0.02644,0.01754
15.90346,73.41454,XX,0.03777,0.03759,0.03234,0.02193,0.01392
16.02766,73.45562,XX,0.04219,0.04492,0.04617,0.02932,0.01787
15.96208,73.46005,XX,0.03883,0.03975,0.03657,0.02312,0.01372
15.91453,73.44584,XX,0.04037,0.04229,0.0389,0.02391,0.01428
16.034,73.46987,XX,0.04158,0.04186,0.04313,0.02828,0.02016
16.02547,73.45284,XX,0.04273,0.0448,0.04623,0.02909,0.01772
15.96425,73.42304,XX,0.04241,0.04304,0.03833,0.02385,0.0142
16.02372,73.43546,XX,0.04452,0.04664,0.04432,0.02809,0.01785
16.01242,73.44761,XX,0.04347,0.0448,0.04534,0.02826,0.01677
16.02535,73.4363,XX,0.04481,0.04676,0.04453,0.0284,0.01808
15.91363,73.47106,XX,0.04027,0.04304,0.03905,0.02365,0.01354
16.01777,73.47504,XX,0.04034,0.0412,0.04111,0.0272,0.01851
16.00694,73.47792,XX,0.03925,0.04071,0.03944,0.02589,0.01769
15.96761,73.47514,XX,0.04011,0.04386,0.04319,0.02463,0.01477
16.00739,73.42746,XX,0.04414,0.04495,0.04054,0.02642,0.01698
15.99387,73.46989,XX,0.04046,0.04171,0.04027,0.02522,0.01551
15.88529,73.45167,XX,0.03787,0.03832,0.03469,0.02285,0.0142
16.00824,73.46979,XX,0.04222,0.04283,0.04391,0.02856,0.01834
15.99057,73.46347,XX,0.04069,0.04313,0.04158,0.02572,0.01579
15.95178,73.4604,XX,0.03842,0.04032,0.03654,0.02282,0.01382
15.93494,73.49529,XX,0.04082,0.04301,0.04424,0.02524,0.01402
16.02621,73.44218,XX,0.04302,0.04447,0.04364,0.02803,0.01746
16.00557,73.47541,XX,0.04014,0.04183,0.04167,0.0275,0.01857
16.00758,73.41569,XX,0.045,0.04676,0.04304,0.02675,0.0169
16.02548,73.45311,XX,0.04241,0.0441,0.04671,0.02968,0.01759
16.02354,73.48537,XX,0.0459,0.05039,0.0598,0.03918,0.02398
15.94169,73.45264,XX,0.04264,0.04501,0.04459,0.02589,0.01413
15.95527,73.49429,XX,0.03867,0.04083,0.04003,0.0253,0.01628
16.00111,73.45779,XX,0.04449,0.04649,0.04861,0.02867,0.01656
15.97569,73.46779,XX,0.0395,0.04235,0.03917,0.0241,0.01528
15.99566,73.41775,XX,0.04491,0.04534,0.03991,0.02628,0.01805
16.0326,73.42615,XX,0.0458,0.0477,0.04507,0.02831,0.01782
15.98627,73.46827,XX,0.04248,0.04616,0.04328,0.02586,0.01608
16.01378,73.44816,XX,0.04293,0.04459,0.04528,0.0284,0.01685
15.95928,73.48586,XX,0.0388,0.0412,0.0395,0.0241,0.01495
16.02726,73.43796,XX,0.04459,0.04652,0.0448,0.02842,0.01854
16.03678,73.47966,XX,0.04056,0.04347,0.04823,0.02915,0.02362
15.95096,73.49825,XX,0.04133,0.04528,0.04528,0.02672,0.01687
15.98101,73.4529,XX,0.04289,0.04456,0.04432,0.02619,0.01526
16.00605,73.46644,XX,0.04459,0.04631,0.04846,0.02976,0.01769
15.91033,73.46465,XX,0.04011,0.04114,0.03839,0.02352,0.01328
15.92713,73.46423,XX,0.0413,0.0441,0.04129,0.02374,0.01346
16.03345,73.46932,XX,0.04136,0.04262,0.04337,0.02881,0.01998
15.92173,73.46708,XX,0.04245,0.04434,0.04269,0.02435,0.01351
15.92994,73.47739,XX,0.04219,0.04465,0.04358,0.0253,0.01408
16.02783,73.47916,XX,0.0396,0.04211,0.04391,0.02853,0.02077
15.99226,73.47243,XX,0.04005,0.04014,0.04006,0.02446,0.01556
15.93253,73.46111,XX,0.04075,0.04265,0.04117,0.02424,0.01333
15.98248,73.43186,XX,0.04296,0.04332,0.042,0.02566,0.01567
15.94509,73.43523,XX,0.04245,0.0435,0.04021,0.02441,0.01461
15.89434,73.50455,XX,0.03758,0.03787,0.03228,0.02103,0.01377
15.96658,73.44432,XX,0.04273,0.04437,0.04385,0.02505,0.01423
15.99383,73.46345,XX,0.04136,0.04292,0.0406,0.02502,0.0149
16.00975,73.41539,XX,0.04472,0.04728,0.04328,0.02761,0.01772
15.88455,73.4626,XX,0.03906,0.04053,0.0355,0.02232,0.01451
15.94278,73.45347,XX,0.042,0.04513,0.04501,0.02566,0.01423
15.90821,73.47195,XX,0.04203,0.04335,0.03902,0.02296,0.01351
16.01369,73.43582,XX,0.04347,0.04501,0.04283,0.02669,0.01613
15.93734,73.45127,XX,0.04241,0.04522,0.04477,0.02519,0.014
15.95113,73.48283,XX,0.03966,0.04244,0.03974,0.02363,0.0142
15.99617,73.48866,XX,0.05905,0.06473,0.08159,0.08105,0.07653
16.00998,73.44707,XX,0.04293,0.04468,0.04549,0.02828,0.01654
15.92571,73.41718,XX,0.03966,0.04059,0.03463,0.02201,0.01351
15.89182,73.41716,XX,0.0372,0.0372,0.03126,0.02159,0.0139
15.88281,73.40939,XX,0.03806,0.03763,0.02938,0.02045,0.01307
15.93045,73.47346,XX,0.04126,0.04344,0.04108,0.02441,0.01336
16.01863,73.48204,XX,0.03979,0.04144,0.04182,0.02734,0.02016
16.00359,73.46394,XX,0.04462,0.04649,0.04963,0.0299,0.0171
15.92239,73.48333,XX,0.0427,0.0454,0.04638,0.02572,0.01328
16.01881,73.4697,XX,0.03947,0.04083,0.04134,0.02703,0.0178
15.88842,73.47266,XX,0.03733,0.0379,0.03153,0.02098,0.01333
16.01375,73.44367,XX,0.04245,0.04443,0.04358,0.02748,0.01682
15.99677,73.45782,XX,0.04325,0.0461,0.04578,0.02633,0.01559
16.01026,73.44818,XX,0.04321,0.04468,0.04567,0.02828,0.01685
15.88309,73.44692,XX,0.03784,0.03793,0.03263,0.02134,0.013
16.03086,73.44775,XX,0.0435,0.04489,0.04581,0.0294,0.01844
16.02699,73.4374,XX,0.04452,0.0464,0.0451,0.0287,0.01813
15.94026,73.48011,XX,0.03883,0.04047,0.03985,0.02413,0.01372
15.98312,73.48315,XX,0.03819,0.04047,0.03979,0.0246,0.01585
16.0034,73.47515,XX,0.04046,0.04195,0.04152,0.02728,0.01746
16.02453,73.47302,XX,0.04123,0.04241,0.04418,0.02904,0.01964
16.00707,73.45774,XX,0.0436,0.04552,0.04817,0.02879,0.01631
15.88463,73.43543,XX,0.03662,0.03611,0.03081,0.02092,0.01341
15.99533,73.48362,XX,0.03861,0.04005,0.03875,0.02544,0.01736
15.97407,73.46921,XX,0.03883,0.04041,0.03947,0.02393,0.01515
16.02508,73.47386,XX,0.04126,0.04238,0.04444,0.02901,0.01939
16.02425,73.47191,XX,0.04177,0.04362,0.04575,0.02926,0.01944
16.01309,73.42742,XX,0.04369,0.04564,0.04146,0.02616,0.01631
15.94409,73.44673,XX,0.04219,0.04437,0.04209,0.02483,0.01446
15.9146,73.41838,XX,0.04014,0.03965,0.03401,0.02268,0.01405
16.02586,73.46881,XX,0.04206,0.04386,0.04435,0.02873,0.01964
16.00566,73.48859,XX,0.0443,0.04833,0.05638,0.03631,0.02054
15.88755,73.42644,XX,0.03707,0.0362,0.03046,0.0205,0.0131
16.03059,73.44887,XX,0.04257,0.04407,0.04608,0.02934,0.01821
16.01373,73.47871,XX,0.03826,0.04047,0.03821,0.02499,0.01754
16.01859,73.47672,XX,0.04098,0.04226,0.04266,0.02792,0.01862
16.00493,73.42496,XX,0.04376,0.04507,0.04,0.02658,0.01698
16.00822,73.46614,XX,0.04241,0.04462,0.04668,0.02918,0.0178
15.97522,73.47733,XX,0.03877,0.0405,0.03774,0.02346,0.01479
15.94296,73.47897,XX,0.03909,0.04117,0.03941,0.02385,0.01397
16.00335,73.46786,XX,0.04357,0.04507,0.04662,0.02834,0.01692
